beneficiary_id,account_id,beneficiary_name,beneficiary_account_number,beneficiary_bank,beneficiary_ifsc,relationship_to_account_holder,date_added,is_first_time_beneficiary,is_verified,beneficiary_risk_flag,total_transfers_to_date,evidence_status
BEN-JSY7DN,ACC-TM9MCPR,Baljiwan Sem,ACC-B2JA7EF,Canara Bank,PUNB0419178,FAMILY,2024-06-27,FALSE,TRUE,NONE,1,AVAILABLE
BEN-QNU0MF,ACC-TM9MCPR,Lavanya Anne,ACC-9JHCAZ8,IndusInd Bank,UTIB0944875,FAMILY,2024-08-02,FALSE,TRUE,NONE,2,AVAILABLE
BEN-12S2ZS,ACC-TM9MCPR,Kavya Swaminathan,EXT-E7O88WS,Axis Bank,UTIB0554766,UNKNOWN,2024-09-17,FALSE,TRUE,NONE,1,AVAILABLE
BEN-KDMQ3F,ACC-TM9MCPR,IRCTC,EXT-HJK1EYY,HDFC Bank,HDFC0724834,MERCHANT,2025-01-24,FALSE,TRUE,NONE,1,AVAILABLE
BEN-LQ1J5T,ACC-TM9MCPR,Ladli Randhawa (Landlord),EXT-V5A1HD3,State Bank of India,INDB0742915,UNKNOWN,2025-01-24,FALSE,TRUE,NONE,4,AVAILABLE
BEN-OWBSA4,ACC-TM9MCPR,AIRTEL POSTPAID,EXT-8F1CBFN,IndusInd Bank,INDB0343962,MERCHANT,2025-05-18,FALSE,TRUE,NONE,1,AVAILABLE
BEN-VQXR4N,ACC-TM9MCPR,JIO RECHARGE,EXT-ZRENUN5,Punjab National Bank,PUNB0514850,MERCHANT,2025-06-02,FALSE,TRUE,NONE,1,AVAILABLE
BEN-NM758J,ACC-TM9MCPR,INDIAN OIL,EXT-R9OUDOC,Bank of Baroda,BARB0944151,MERCHANT,2025-07-19,FALSE,TRUE,NONE,2,AVAILABLE
BEN-0JSH8G,ACC-TM9MCPR,Faris Barad,ACC-9ET83Z0,State Bank of India,IDFB0247065,FAMILY,2025-07-28,FALSE,TRUE,NONE,1,AVAILABLE
BEN-T2FHYX,ACC-TM9MCPR,MEDPLUS,EXT-JXK87AU,Axis Bank,UTIB0612340,MERCHANT,2025-09-04,FALSE,TRUE,NONE,2,AVAILABLE
BEN-899TWQ,ACC-TR5GOIT,BOOKMYSHOW,EXT-1ZXOI65,Yes Bank,YESB0195325,MERCHANT,2024-09-18,FALSE,TRUE,NONE,1,AVAILABLE
BEN-R2LI5F,ACC-TR5GOIT,Warinder Grover (Landlord),EXT-WLYYNP7,Axis Bank,PUNB0478935,UNKNOWN,2024-09-25,FALSE,TRUE,NONE,5,AVAILABLE
BEN-EE636V,ACC-TR5GOIT,Abha Halder,ACC-E6SVH6Q,Axis Bank,UBIN0295981,FAMILY,2024-09-28,FALSE,TRUE,NONE,2,AVAILABLE
BEN-PXL4UP,ACC-TR5GOIT,DMART ONLINE,EXT-VHS1K3A,IndusInd Bank,INDB0857168,MERCHANT,2024-11-24,FALSE,TRUE,NONE,1,AVAILABLE
BEN-DMYOA2,ACC-TR5GOIT,ZOMATO,EXT-C38HYF9,Punjab National Bank,PUNB0407419,MERCHANT,2025-02-14,FALSE,TRUE,NONE,2,AVAILABLE
BEN-N19YYJ,ACC-TR5GOIT,Maanas Oza,ACC-ZXCZD9M,IDFC FIRST Bank,BARB0101065,FAMILY,2025-03-07,FALSE,TRUE,NONE,1,AVAILABLE
BEN-CGFO5L,ACC-TR5GOIT,MEDPLUS,EXT-JXK87AU,Axis Bank,UTIB0612340,MERCHANT,2025-03-25,FALSE,TRUE,NONE,2,AVAILABLE
BEN-FKIHC9,ACC-TR5GOIT,AMAZON PAY,EXT-OGYR3XK,IndusInd Bank,INDB0488162,MERCHANT,2025-08-03,FALSE,TRUE,NONE,1,AVAILABLE
BEN-HZD66O,ACC-TT2SLHI,INDIAN OIL,EXT-R9OUDOC,Bank of Baroda,BARB0944151,MERCHANT,2024-03-24,FALSE,TRUE,NONE,1,AVAILABLE
BEN-Q0GVUJ,ACC-TT2SLHI,BIGBASKET,EXT-NREK8PK,Punjab National Bank,PUNB0584714,MERCHANT,2024-04-26,FALSE,TRUE,NONE,1,AVAILABLE
BEN-YP1JYP,ACC-TT2SLHI,Kalpit Sachdeva,ACC-XXV6AZE,Yes Bank,SBIN0433305,FRIEND,2024-09-26,FALSE,TRUE,NONE,1,AVAILABLE
BEN-07OJCG,ACC-TT2SLHI,ZOMATO,EXT-C38HYF9,Punjab National Bank,PUNB0407419,MERCHANT,2024-10-02,FALSE,TRUE,NONE,1,AVAILABLE
BEN-CX1359,ACC-TT2SLHI,BOOKMYSHOW,EXT-1ZXOI65,Yes Bank,YESB0195325,MERCHANT,2024-12-04,FALSE,TRUE,NONE,1,AVAILABLE
BEN-222PIO,ACC-TT2SLHI,RELIANCE DIGITAL,EXT-Q6L6GT6,Yes Bank,YESB0738551,MERCHANT,2025-02-27,FALSE,TRUE,NONE,1,AVAILABLE
BEN-F1Z9E2,ACC-TT2SLHI,Yutika Narang,ACC-GCNM08K,Bank of Baroda,CNRB0670218,FRIEND,2025-07-08,FALSE,TRUE,NONE,1,AVAILABLE
BEN-5ZVY0N,ACC-TT2SLHI,RAPIDO,EXT-7Q9AH8R,Canara Bank,CNRB0905934,MERCHANT,2025-09-08,FALSE,TRUE,NONE,1,AVAILABLE
BEN-89SMVO,ACC-TT2SLHI,IRCTC,EXT-HJK1EYY,HDFC Bank,HDFC0724834,MERCHANT,2025-09-19,FALSE,TRUE,NONE,1,AVAILABLE
BEN-OH9X5F,ACC-TT2SLHI,Omya Dey,ACC-MPR9TOT,Axis Bank,YESB0186680,FAMILY,2025-10-08,FALSE,TRUE,NONE,1,AVAILABLE
BEN-HV2JIK,ACC-TUIK15U,BLINKIT,EXT-3JQIP98,IndusInd Bank,INDB0375504,MERCHANT,2024-03-16,FALSE,TRUE,NONE,1,AVAILABLE
BEN-IJ9X3M,ACC-TUIK15U,Wahab Gole,ACC-ZJ2O1XJ,IndusInd Bank,PUNB0397732,FAMILY,2024-04-22,FALSE,TRUE,NONE,3,AVAILABLE
BEN-JWTTM7,ACC-TUIK15U,Vedant Palan,ACC-12310X5,Bank of Baroda,ICIC0265083,FRIEND,2024-04-22,FALSE,TRUE,NONE,3,AVAILABLE
BEN-YT8WWG,ACC-TUIK15U,BOOKMYSHOW,EXT-1ZXOI65,Yes Bank,YESB0195325,MERCHANT,2024-05-20,FALSE,TRUE,NONE,1,AVAILABLE
BEN-SWU15U,ACC-TUIK15U,TATA POWER BILLING,EXT-B9M80O2,Union Bank of India,UBIN0717889,MERCHANT,2024-07-16,FALSE,TRUE,NONE,3,AVAILABLE
BEN-3QO47Q,ACC-TUIK15U,IRCTC,EXT-HJK1EYY,HDFC Bank,HDFC0724834,MERCHANT,2024-08-30,FALSE,TRUE,NONE,1,AVAILABLE
BEN-RZ3CR1,ACC-TUIK15U,MEDPLUS,EXT-JXK87AU,Axis Bank,UTIB0612340,MERCHANT,2024-12-10,FALSE,TRUE,NONE,1,AVAILABLE
BEN-7CLES9,ACC-TUIK15U,Adweta Pall,ACC-S1UQ7WI,Kotak Mahindra Bank,UBIN0839789,FRIEND,2024-12-29,FALSE,TRUE,NONE,2,AVAILABLE
BEN-NOYS2R,ACC-TUIK15U,RELIANCE DIGITAL,EXT-Q6L6GT6,Yes Bank,YESB0738551,MERCHANT,2025-09-09,FALSE,TRUE,NONE,1,AVAILABLE
BEN-NXH17X,ACC-U00JTYL,MEDPLUS,EXT-JXK87AU,Axis Bank,UTIB0612340,MERCHANT,2024-03-21,FALSE,TRUE,NONE,1,AVAILABLE
BEN-9B0RUW,ACC-U00JTYL,TATA POWER BILLING,EXT-B9M80O2,Union Bank of India,UBIN0717889,MERCHANT,2024-08-05,FALSE,TRUE,NONE,2,AVAILABLE
BEN-G0XZ5C,ACC-U00JTYL,RELIANCE DIGITAL,EXT-Q6L6GT6,Yes Bank,YESB0738551,MERCHANT,2025-01-21,FALSE,TRUE,NONE,1,AVAILABLE
BEN-99I2NQ,ACC-U00JTYL,RAPIDO,EXT-7Q9AH8R,Canara Bank,CNRB0905934,MERCHANT,2025-08-24,FALSE,TRUE,NONE,1,AVAILABLE
BEN-7P7XKV,ACC-U00JTYL,SWIGGY,EXT-AK1VRJN,Kotak Mahindra Bank,KOTAK0900581,MERCHANT,2025-09-24,FALSE,TRUE,NONE,2,AVAILABLE
BEN-8BQACC,ACC-U652FYS,TATA POWER BILLING,EXT-B9M80O2,Union Bank of India,UBIN0717889,MERCHANT,2024-07-22,FALSE,TRUE,NONE,2,AVAILABLE
BEN-N1YZL2,ACC-U652FYS,BOOKMYSHOW,EXT-1ZXOI65,Yes Bank,YESB0195325,MERCHANT,2024-08-05,FALSE,TRUE,NONE,1,AVAILABLE
BEN-MN8ZK5,ACC-U652FYS,AMAZON PAY,EXT-OGYR3XK,IndusInd Bank,INDB0488162,MERCHANT,2024-08-06,FALSE,TRUE,NONE,1,AVAILABLE
BEN-1XSQDQ,ACC-U652FYS,RAPIDO,EXT-7Q9AH8R,Canara Bank,CNRB0905934,MERCHANT,2024-08-19,FALSE,TRUE,NONE,1,AVAILABLE
BEN-VBG7UU,ACC-U652FYS,Vasana Aggarwal,ACC-5JN7BS0,State Bank of India,ICIC0593073,FRIEND,2025-07-30,FALSE,TRUE,NONE,2,AVAILABLE
BEN-G9BE96,ACC-U652FYS,RELIANCE DIGITAL,EXT-Q6L6GT6,Yes Bank,YESB0738551,MERCHANT,2025-08-26,FALSE,TRUE,NONE,2,AVAILABLE
BEN-FH58C5,ACC-U9NMNSW,BIGBASKET,EXT-NREK8PK,Punjab National Bank,PUNB0584714,MERCHANT,2024-09-12,FALSE,TRUE,NONE,1,AVAILABLE
BEN-H46X1I,ACC-U9NMNSW,DMART ONLINE,EXT-VHS1K3A,IndusInd Bank,INDB0857168,MERCHANT,2024-09-20,FALSE,TRUE,NONE,2,AVAILABLE
BEN-URNIF9,ACC-U9NMNSW,INDIAN OIL,EXT-R9OUDOC,Bank of Baroda,BARB0944151,MERCHANT,2025-01-20,FALSE,TRUE,NONE,2,AVAILABLE
BEN-TL10S4,ACC-U9NMNSW,BOOKMYSHOW,EXT-1ZXOI65,Yes Bank,YESB0195325,MERCHANT,2025-06-03,FALSE,TRUE,NONE,1,AVAILABLE
BEN-90M9QI,ACC-U9NMNSW,Jason Kale,ACC-5LSCATG,Canara Bank,CNRB0104574,FAMILY,2025-07-28,FALSE,TRUE,NONE,1,AVAILABLE
BEN-PEJJ3P,ACC-U9NMNSW,JIO RECHARGE,EXT-ZRENUN5,Punjab National Bank,PUNB0514850,MERCHANT,2025-08-31,FALSE,TRUE,NONE,1,AVAILABLE
BEN-PQ22HZ,ACC-U9NMNSW,Bhavini Venkataraman,ACC-EOGKKC0,Canara Bank,ICIC0156964,FAMILY,2025-10-23,FALSE,TRUE,NONE,3,AVAILABLE
BEN-15RD0M,ACC-UM4ULZU,DMART ONLINE,EXT-VHS1K3A,IndusInd Bank,INDB0857168,MERCHANT,2024-06-16,FALSE,TRUE,NONE,1,AVAILABLE
BEN-4WFO7W,ACC-UM4ULZU,AMAZON PAY,EXT-OGYR3XK,IndusInd Bank,INDB0488162,MERCHANT,2024-08-29,FALSE,TRUE,NONE,1,AVAILABLE
BEN-W7B48Z,ACC-UM4ULZU,RAPIDO,EXT-7Q9AH8R,Canara Bank,CNRB0905934,MERCHANT,2025-01-02,FALSE,TRUE,NONE,1,AVAILABLE
BEN-PS42ZU,ACC-UM4ULZU,ZOMATO,EXT-C38HYF9,Punjab National Bank,PUNB0407419,MERCHANT,2025-06-25,FALSE,TRUE,NONE,1,AVAILABLE
BEN-XP8173,ACC-UM4ULZU,INDIAN OIL,EXT-R9OUDOC,Bank of Baroda,BARB0944151,MERCHANT,2025-07-13,FALSE,TRUE,NONE,1,AVAILABLE
BEN-J5TFNX,ACC-UM4ULZU,BOOKMYSHOW,EXT-1ZXOI65,Yes Bank,YESB0195325,MERCHANT,2025-10-23,FALSE,TRUE,NONE,1,AVAILABLE
BEN-L6MGJI,ACC-USMF0XL,INDIAN OIL,EXT-R9OUDOC,Bank of Baroda,BARB0944151,MERCHANT,2024-03-14,FALSE,TRUE,NONE,1,AVAILABLE
BEN-HWV4GV,ACC-USMF0XL,TATA POWER BILLING,EXT-B9M80O2,Union Bank of India,UBIN0717889,MERCHANT,2024-05-15,FALSE,TRUE,NONE,1,AVAILABLE
BEN-YJ5BJC,ACC-USMF0XL,MEDPLUS,EXT-JXK87AU,Axis Bank,UTIB0612340,MERCHANT,2024-05-20,FALSE,TRUE,NONE,1,AVAILABLE
BEN-AIKVF1,ACC-USMF0XL,Chaitaly Prabhu,ACC-AG8VFMI,Bank of Baroda,SBIN0278044,FAMILY,2024-06-15,FALSE,TRUE,NONE,1,AVAILABLE
BEN-7LBD57,ACC-USMF0XL,Simon Brar,ACC-S1UQ7WI,Axis Bank,IDFB0115930,FAMILY,2024-09-04,FALSE,TRUE,NONE,1,AVAILABLE
BEN-EWYWM6,ACC-USMF0XL,Lekha Modi (Landlord),EXT-UHBCBW6,Yes Bank,UBIN0727321,UNKNOWN,2024-10-24,FALSE,TRUE,NONE,5,AVAILABLE
BEN-KVBFS6,ACC-USMF0XL,DMART ONLINE,EXT-VHS1K3A,IndusInd Bank,INDB0857168,MERCHANT,2024-11-13,FALSE,TRUE,NONE,1,AVAILABLE
BEN-R0BUC3,ACC-USMF0XL,AMAZON PAY,EXT-OGYR3XK,IndusInd Bank,INDB0488162,MERCHANT,2025-05-30,FALSE,TRUE,NONE,2,AVAILABLE
BEN-APU4TH,ACC-UUMK563,Anmol Dash,ACC-GG7JPM7,IndusInd Bank,INDB0177537,FAMILY,2024-04-11,FALSE,TRUE,NONE,2,AVAILABLE
BEN-5UZF2F,ACC-UUMK563,Ojasvi Narasimhan,ACC-SY0X4KN,Axis Bank,PUNB0239668,FAMILY,2024-05-05,FALSE,TRUE,NONE,3,AVAILABLE
BEN-2Z99Q6,ACC-UUMK563,Bhavya Kakar,ACC-HHFH56O,Union Bank of India,YESB0696649,FRIEND,2024-06-11,FALSE,TRUE,NONE,2,AVAILABLE
BEN-3J1LW0,ACC-UUMK563,RAPIDO,EXT-7Q9AH8R,Canara Bank,CNRB0905934,MERCHANT,2024-10-22,FALSE,TRUE,NONE,1,AVAILABLE
BEN-5M4EIU,ACC-UUMK563,AMAZON PAY,EXT-OGYR3XK,IndusInd Bank,INDB0488162,MERCHANT,2025-03-06,FALSE,TRUE,NONE,1,AVAILABLE
BEN-9JFE4E,ACC-UUMK563,ZOMATO,EXT-C38HYF9,Punjab National Bank,PUNB0407419,MERCHANT,2025-05-27,FALSE,TRUE,NONE,1,AVAILABLE
BEN-NRMSP7,ACC-UUMK563,IRCTC,EXT-HJK1EYY,HDFC Bank,HDFC0724834,MERCHANT,2025-08-19,FALSE,TRUE,NONE,1,AVAILABLE
BEN-52K8Z1,ACC-UUMK563,BLINKIT,EXT-3JQIP98,IndusInd Bank,INDB0375504,MERCHANT,2025-09-12,FALSE,TRUE,NONE,1,AVAILABLE
BEN-40U9IQ,ACC-UUMK563,SWIGGY,EXT-AK1VRJN,Kotak Mahindra Bank,KOTAK0900581,MERCHANT,2025-10-29,FALSE,TRUE,NONE,2,AVAILABLE
BEN-36XYEC,ACC-UX7454R,AMAZON PAY,EXT-OGYR3XK,IndusInd Bank,INDB0488162,MERCHANT,2024-03-13,FALSE,TRUE,NONE,1,AVAILABLE
BEN-6HBROZ,ACC-UX7454R,RAPIDO,EXT-7Q9AH8R,Canara Bank,CNRB0905934,MERCHANT,2024-10-21,FALSE,TRUE,NONE,1,AVAILABLE
BEN-74SXWJ,ACC-UX7454R,Saksham Dhillon,ACC-XXV6AZE,Union Bank of India,BARB0630499,FRIEND,2024-10-30,FALSE,TRUE,NONE,1,AVAILABLE
BEN-68EDT5,ACC-UX7454R,BIGBASKET,EXT-NREK8PK,Punjab National Bank,PUNB0584714,MERCHANT,2024-12-27,FALSE,TRUE,NONE,1,AVAILABLE
BEN-P082MT,ACC-UX7454R,ZOMATO,EXT-C38HYF9,Punjab National Bank,PUNB0407419,MERCHANT,2025-04-14,FALSE,TRUE,NONE,1,AVAILABLE
BEN-NN9YUS,ACC-UX7454R,RELIANCE DIGITAL,EXT-Q6L6GT6,Yes Bank,YESB0738551,MERCHANT,2025-06-10,FALSE,TRUE,NONE,4,AVAILABLE
BEN-LKHI4J,ACC-UX7454R,Yashasvi Dara,ACC-OH9O5QV,Canara Bank,CNRB0185821,FAMILY,2025-08-18,FALSE,TRUE,NONE,2,AVAILABLE
BEN-7DCAN1,ACC-UXI7OGZ,SWIGGY,EXT-AK1VRJN,Kotak Mahindra Bank,KOTAK0900581,MERCHANT,2024-09-22,FALSE,TRUE,NONE,1,AVAILABLE
BEN-N9VDI8,ACC-UXI7OGZ,DMART ONLINE,EXT-VHS1K3A,IndusInd Bank,INDB0857168,MERCHANT,2024-10-27,FALSE,TRUE,NONE,1,AVAILABLE
BEN-Q2S6RE,ACC-UXI7OGZ,IRCTC,EXT-HJK1EYY,HDFC Bank,HDFC0724834,MERCHANT,2024-11-14,FALSE,TRUE,NONE,1,AVAILABLE
BEN-21BGXB,ACC-UXI7OGZ,AIRTEL POSTPAID,EXT-8F1CBFN,IndusInd Bank,INDB0343962,MERCHANT,2024-12-20,FALSE,TRUE,NONE,1,AVAILABLE
BEN-55EN11,ACC-UXI7OGZ,TATA POWER BILLING,EXT-B9M80O2,Union Bank of India,UBIN0717889,MERCHANT,2025-01-27,FALSE,TRUE,NONE,2,AVAILABLE
BEN-0YWJ64,ACC-UXI7OGZ,MEDPLUS,EXT-JXK87AU,Axis Bank,UTIB0612340,MERCHANT,2025-02-25,FALSE,TRUE,NONE,1,AVAILABLE
BEN-JHZEE4,ACC-VGKP7L9,JIO RECHARGE,EXT-ZRENUN5,Punjab National Bank,PUNB0514850,MERCHANT,2024-05-22,FALSE,TRUE,NONE,1,AVAILABLE
BEN-43U3YH,ACC-VGKP7L9,SWIGGY,EXT-AK1VRJN,Kotak Mahindra Bank,KOTAK0900581,MERCHANT,2024-06-22,FALSE,TRUE,NONE,1,AVAILABLE
BEN-SS8ULB,ACC-VGKP7L9,TATA POWER BILLING,EXT-B9M80O2,Union Bank of India,UBIN0717889,MERCHANT,2024-12-18,FALSE,TRUE,NONE,1,AVAILABLE
BEN-WH97M9,ACC-VGKP7L9,BLINKIT,EXT-3JQIP98,IndusInd Bank,INDB0375504,MERCHANT,2025-03-21,FALSE,TRUE,NONE,1,AVAILABLE
BEN-W9REH3,ACC-VGKP7L9,BOOKMYSHOW,EXT-1ZXOI65,Yes Bank,YESB0195325,MERCHANT,2025-04-21,FALSE,TRUE,NONE,1,AVAILABLE
BEN-R1RLA7,ACC-VGKP7L9,ZOMATO,EXT-C38HYF9,Punjab National Bank,PUNB0407419,MERCHANT,2025-04-26,FALSE,TRUE,NONE,1,AVAILABLE
BEN-UF738F,ACC-VK82WU9,MEDPLUS,EXT-JXK87AU,Axis Bank,UTIB0612340,MERCHANT,2024-07-28,FALSE,TRUE,NONE,1,AVAILABLE
BEN-2UV3TN,ACC-VK82WU9,BIGBASKET,EXT-NREK8PK,Punjab National Bank,PUNB0584714,MERCHANT,2025-02-03,FALSE,TRUE,NONE,2,AVAILABLE
BEN-5F16AX,ACC-VK82WU9,Ayush Prakash (Landlord),EXT-3C4NPDK,State Bank of India,INDB0975206,UNKNOWN,2025-02-24,FALSE,TRUE,NONE,5,AVAILABLE
BEN-0ME47M,ACC-VK82WU9,AMAZON PAY,EXT-OGYR3XK,IndusInd Bank,INDB0488162,MERCHANT,2025-02-25,FALSE,TRUE,NONE,1,AVAILABLE
BEN-1II2C3,ACC-VK82WU9,ZOMATO,EXT-C38HYF9,Punjab National Bank,PUNB0407419,MERCHANT,2025-04-11,FALSE,TRUE,NONE,1,AVAILABLE
BEN-C9YPDW,ACC-VK82WU9,JIO RECHARGE,EXT-ZRENUN5,Punjab National Bank,PUNB0514850,MERCHANT,2025-06-06,FALSE,TRUE,NONE,1,AVAILABLE
BEN-FM9RZU,ACC-VK82WU9,Samarth Krishnan,ACC-5DFNIAJ,Canara Bank,UBIN0885682,FAMILY,2025-08-09,FALSE,TRUE,NONE,3,AVAILABLE
BEN-97CHVN,ACC-VK82WU9,BLINKIT,EXT-3JQIP98,IndusInd Bank,INDB0375504,MERCHANT,2025-08-24,FALSE,TRUE,NONE,1,AVAILABLE
BEN-2QNMTA,ACC-VKE6H76,AMAZON PAY,EXT-OGYR3XK,IndusInd Bank,INDB0488162,MERCHANT,2024-08-27,FALSE,TRUE,NONE,1,AVAILABLE
BEN-03YOLR,ACC-VKE6H76,AIRTEL POSTPAID,EXT-8F1CBFN,IndusInd Bank,INDB0343962,MERCHANT,2024-08-28,FALSE,TRUE,NONE,1,AVAILABLE
BEN-6MNHDL,ACC-VKE6H76,Caleb Sethi,ACC-EYNINT1,IDFC FIRST Bank,CNRB0629615,FAMILY,2024-09-02,FALSE,TRUE,NONE,3,AVAILABLE
BEN-Y59W72,ACC-VKE6H76,DMART ONLINE,EXT-VHS1K3A,IndusInd Bank,INDB0857168,MERCHANT,2025-02-24,FALSE,TRUE,NONE,1,AVAILABLE
BEN-8G5SU2,ACC-VKE6H76,RAPIDO,EXT-7Q9AH8R,Canara Bank,CNRB0905934,MERCHANT,2025-08-28,FALSE,TRUE,NONE,1,AVAILABLE
BEN-W6EYF7,ACC-VKE6H76,INDIAN OIL,EXT-R9OUDOC,Bank of Baroda,BARB0944151,MERCHANT,2025-08-29,FALSE,TRUE,NONE,2,AVAILABLE
BEN-DY8TA0,ACC-VKE6H76,BLINKIT,EXT-3JQIP98,IndusInd Bank,INDB0375504,MERCHANT,2025-10-17,FALSE,TRUE,NONE,2,AVAILABLE
BEN-WGFDD3,ACC-VQ2RPUV,Garima Andra,ACC-VK82WU9,Punjab National Bank,SBIN0769194,FAMILY,2024-04-17,FALSE,TRUE,NONE,1,AVAILABLE
BEN-8HXI02,ACC-VQ2RPUV,SWIGGY,EXT-AK1VRJN,Kotak Mahindra Bank,KOTAK0900581,MERCHANT,2024-05-03,FALSE,TRUE,NONE,2,AVAILABLE
BEN-XB2QY2,ACC-VQ2RPUV,INDIAN OIL,EXT-R9OUDOC,Bank of Baroda,BARB0944151,MERCHANT,2024-05-30,FALSE,TRUE,NONE,1,AVAILABLE
BEN-YF8TFR,ACC-VQ2RPUV,RELIANCE DIGITAL,EXT-Q6L6GT6,Yes Bank,YESB0738551,MERCHANT,2024-06-28,FALSE,TRUE,NONE,1,AVAILABLE
BEN-IXOUB3,ACC-VQ2RPUV,RAPIDO,EXT-7Q9AH8R,Canara Bank,CNRB0905934,MERCHANT,2025-03-30,FALSE,TRUE,NONE,1,AVAILABLE
BEN-6OZM1X,ACC-VQ2RPUV,IRCTC,EXT-HJK1EYY,HDFC Bank,HDFC0724834,MERCHANT,2025-08-11,FALSE,TRUE,NONE,1,AVAILABLE
BEN-ZQV399,ACC-VQ2RPUV,ZOMATO,EXT-C38HYF9,Punjab National Bank,PUNB0407419,MERCHANT,2025-08-13,FALSE,TRUE,NONE,1,AVAILABLE
BEN-A4FXJJ,ACC-VQTRMI8,ZOMATO,EXT-C38HYF9,Punjab National Bank,PUNB0407419,MERCHANT,2024-04-04,FALSE,TRUE,NONE,1,AVAILABLE
BEN-1LYNNG,ACC-VQTRMI8,BLINKIT,EXT-3JQIP98,IndusInd Bank,INDB0375504,MERCHANT,2024-09-06,FALSE,TRUE,NONE,1,AVAILABLE
BEN-LZ8HW6,ACC-VQTRMI8,BOOKMYSHOW,EXT-1ZXOI65,Yes Bank,YESB0195325,MERCHANT,2024-09-19,FALSE,TRUE,NONE,1,AVAILABLE
BEN-WSU1A4,ACC-VQTRMI8,Chakradhar Tara,ACC-21YEFI7,Yes Bank,BARB0980805,FRIEND,2024-09-20,FALSE,TRUE,NONE,2,AVAILABLE
BEN-Z8D1GM,ACC-VQTRMI8,JIO RECHARGE,EXT-ZRENUN5,Punjab National Bank,PUNB0514850,MERCHANT,2025-02-01,FALSE,TRUE,NONE,1,AVAILABLE
BEN-KCIY69,ACC-VQTRMI8,AMAZON PAY,EXT-OGYR3XK,IndusInd Bank,INDB0488162,MERCHANT,2025-03-18,FALSE,TRUE,NONE,3,AVAILABLE
BEN-TRFY9X,ACC-VQTRMI8,INDIAN OIL,EXT-R9OUDOC,Bank of Baroda,BARB0944151,MERCHANT,2025-07-20,FALSE,TRUE,NONE,2,AVAILABLE
BEN-2T5ISL,ACC-VTEGB41,Bhavna Mukhopadhyay,ACC-3RAVC2U,Union Bank of India,PUNB0749713,FAMILY,2024-04-21,FALSE,TRUE,NONE,3,AVAILABLE
BEN-QKHY1S,ACC-VTEGB41,BIGBASKET,EXT-NREK8PK,Punjab National Bank,PUNB0584714,MERCHANT,2024-09-24,FALSE,TRUE,NONE,1,AVAILABLE
BEN-WS8V71,ACC-VTEGB41,INDIAN OIL,EXT-R9OUDOC,Bank of Baroda,BARB0944151,MERCHANT,2024-09-30,FALSE,TRUE,NONE,1,AVAILABLE
BEN-ZZZ2QF,ACC-VTEGB41,BLINKIT,EXT-3JQIP98,IndusInd Bank,INDB0375504,MERCHANT,2024-09-30,FALSE,TRUE,NONE,1,AVAILABLE
BEN-KF6O7Y,ACC-VTEGB41,BOOKMYSHOW,EXT-1ZXOI65,Yes Bank,YESB0195325,MERCHANT,2025-02-17,FALSE,TRUE,NONE,1,AVAILABLE
BEN-MJT41B,ACC-VTEGB41,AIRTEL POSTPAID,EXT-8F1CBFN,IndusInd Bank,INDB0343962,MERCHANT,2025-03-23,FALSE,TRUE,NONE,1,AVAILABLE
BEN-CP2116,ACC-VTEGB41,AMAZON PAY,EXT-OGYR3XK,IndusInd Bank,INDB0488162,MERCHANT,2025-04-04,FALSE,TRUE,NONE,1,AVAILABLE
BEN-R6036I,ACC-VTEGB41,DMART ONLINE,EXT-VHS1K3A,IndusInd Bank,INDB0857168,MERCHANT,2025-09-14,FALSE,TRUE,NONE,1,AVAILABLE
BEN-NUWL1R,ACC-VTEGB41,TATA POWER BILLING,EXT-B9M80O2,Union Bank of India,UBIN0717889,MERCHANT,2025-09-24,FALSE,TRUE,NONE,2,AVAILABLE
BEN-F6CUGP,ACC-VYP1NJG,SWIGGY,EXT-AK1VRJN,Kotak Mahindra Bank,KOTAK0900581,MERCHANT,2024-06-26,FALSE,TRUE,NONE,1,AVAILABLE
BEN-4SFRRB,ACC-VYP1NJG,Maanav Vyas,ACC-YYUG5GN,IDFC FIRST Bank,KOTAK0439408,FAMILY,2024-10-06,FALSE,TRUE,NONE,1,AVAILABLE
BEN-QF9Q2Y,ACC-VYP1NJG,INDIAN OIL,EXT-R9OUDOC,Bank of Baroda,BARB0944151,MERCHANT,2024-12-05,FALSE,TRUE,NONE,2,AVAILABLE
BEN-A5T9UT,ACC-VYP1NJG,TATA POWER BILLING,EXT-B9M80O2,Union Bank of India,UBIN0717889,MERCHANT,2025-02-13,FALSE,TRUE,NONE,1,AVAILABLE
BEN-LHSA9F,ACC-VYP1NJG,Yashoda Baral,ACC-DY7084P,Bank of Baroda,SBIN0167170,FRIEND,2025-03-16,FALSE,TRUE,NONE,3,AVAILABLE
BEN-6FZM3V,ACC-VYP1NJG,BIGBASKET,EXT-NREK8PK,Punjab National Bank,PUNB0584714,MERCHANT,2025-06-19,FALSE,TRUE,NONE,1,AVAILABLE
BEN-KGRI88,ACC-VYP1NJG,BOOKMYSHOW,EXT-1ZXOI65,Yes Bank,YESB0195325,MERCHANT,2025-06-24,FALSE,TRUE,NONE,1,AVAILABLE
BEN-SC9HM3,ACC-VYP1NJG,Zayan Ganguly,ACC-9XM091Z,State Bank of India,IDFB0933614,FRIEND,2025-07-18,FALSE,TRUE,NONE,3,AVAILABLE
